prng,prow,expt,identity1.x,checks,Test,Location,Year,Loc_Year_test,MM_CA,MM_CEC,MM_K,MM_MG,MM_OM,MM_P1,MM_PH,MM_CLAY,MM_SAND,MM_SILT,Plot,identity1.y,Yield,X,Population,Cl,Clre,Datt1,Datt4,Datt6,DDI,DPI,GNDVI,MCARI,MCARI3,mSR,mSR2,MTCI,MTVI1,ND1,ND2,NDchl,NDRE,NDVI1,NDVI2,NDVI3,NPCL,NPQI,OSAVI,PBI,PPR,PRI,PSNDb1,PSNDc1,PSNDc2,PSRI,PSSRc1,PSSRc2,PVR,PWI,RDVI,RVSI,SAVI,SIPI,SR1,SR2,SR3,SR4,DSWI-4,SRPI,TCARI,TCI,TVI,WBI,Latitude,Longitude
21,23,21-B-212,A17436-35,0,B,Burkey,2021,2021_B_Burkey,2736.62,22.34,176.53,403.41,3.92,21.07,5.6,26.19,35.21,38.59,243,A17436-35,75.98,243,A17436,0.993164015,0.628834682,0.766733755,1.76211945,5.093555515,0.1823154,4.882939562,0.38641056,0.092829792,0.363475326,7.419451784,0.461148791,2.460217265,0.88317798,0.045475913,-0.021325251,0.283557853,0.203358127,0.391155955,0.38641056,0.239206629,0.118405635,0.02125205,0.455380002,2.528659887,0.153339174,0.040181101,0.421909798,0.513091491,0.539622796,0.083818464,3.107547854,1.12714092,-0.09932962,0.919523898,0.509406192,-0.00943695,0.455380002,0.494198018,0.788259946,0.326480447,1.06243865,0.442574124,1.025357203,0.788259946,0.215856474,0.116204981,32.152442,0.894729092,-93.78916436,42.01254108
11,62,21-B-302,A17104-73,0,B,Burkey,2021,2021_B_Burkey,3217.76,24.08,195.06,497.26,4.74,26.45,5.7,29.33,31.08,39.59,243,A17104-73,80.08,243,A17104,1.026219247,0.920227588,0.791139338,3.142203599,12.0221565,0.1592272,10.27814608,0.438076428,0.055361029,0.311130602,41.39161055,0.663277401,2.961878539,0.642284076,0.055839076,-0.061648069,0.387773754,0.283820706,0.4858394,0.438076428,0.315121873,-0.041198757,0.051538094,0.519527094,2.957465427,0.100259086,0.042016802,0.520157289,0.555792645,0.544054349,0.019963271,3.502401808,1.17290061,-0.263081106,0.835959092,0.470833342,0.016318,0.519527094,0.55012604,1.085938055,0.324366554,1.211915331,0.390746668,1.182689071,1.085938055,0.129326561,0.072139596,22.831726,0.760722093,42.04614701,-93.73915485
44,39,21-A-212Y,A18117-111,0,A,Marsden_East,2021,2021_A_Marsden_East,3641.56,29.19,207.99,668.62,5.2,26.45,6.03,30.93,26.09,42.88,243,A18117-111,76.3,243,A18117,1.031390801,1.849012588,0.773009455,2.363721628,21.37732764,0.25986628,21.83240982,0.604799936,0.117550412,0.745654168,-20.62219152,1.239920254,3.467015028,1.02597255,0.048804679,-0.304434906,0.459573138,0.338928474,0.761940972,0.604799936,0.480386215,-0.233037784,0.08031777,0.769390511,4.474321767,0.241362773,0.070650765,0.775624223,0.748350647,0.749276008,-0.029286833,6.947566613,1.155840788,-0.193015358,0.897351918,0.705380783,-0.00639385,0.769390511,0.752521736,1.607690391,0.174857817,2.028554148,0.246261266,1.952920706,1.607690391,0.207659634,0.140756593,37.946181,0.939531359,42.0096014,-93.77926709
67,52,20-A-308,A17433-107,0,A,Burkey,2020,2020_A_Burkey,3772.667,27.5,196.833,578.833,4.933,34.667,6.1,27.75,31.217,39.017,243,A17433-107,58.48,243,A17433,0.994585908,0.093680708,0.807080026,2.054934574,3.123713154,0.0327249,4.13133983,0.130692214,0.03499531,0.023867544,3.016452058,0.074415684,1.315771598,0.211952268,0.021671951,0.047860064,0.123439992,0.078087538,0.090362118,0.130692214,0.044744506,0.053334028,0.022634911,0.157947425,1.480406396,0.068002923,0.027052665,0.138858691,0.205222991,0.233624056,0.09731802,1.516429107,1.098696135,-0.083205635,1.01575859,0.162759205,0.02131285,0.157947425,0.207120143,0.898732924,0.661669591,0.943122353,0.768827959,0.92082124,0.898732924,0.091722333,0.04631024,5.822964,1.0273396,42.00987621,-93.77779779
34,119,21-A-313,A18102-153,0,A,Marsden_East,2021,2021_A_Marsden_East,4829.92,27.72,192.55,507.38,5.82,24.52,7.36,28.47,23.3,49.15,243,A18102-153,59,243,A18102,0.991727753,0.236837921,0.766651217,2.612633191,4.528189635,0.0561727,5.510224654,0.203432373,0.036417748,0.071966822,4.902076008,0.17794419,1.872494738,0.271835868,0.022364696,0.025881252,0.137247487,0.115837464,0.182273764,0.203432373,0.10588068,0.053530894,0.039509445,0.22251411,1.684824729,0.086512331,0.033671539,0.215402904,0.275857337,0.307587703,0.081185444,1.761886714,1.086066012,-0.185603796,0.932667913,0.21082383,0.0229601,0.22251411,0.268213195,0.898378122,0.558640656,0.974695234,0.661913078,0.953185973,0.898378122,0.093349023,0.047939477,9.370126,0.970479787,42.01471398,-93.78685136
8,42,20-A-301,A17437-109,0,A,Burkey,2020,2020_A_Burkey,1932.556,16.333,156.333,281.333,2.422,17.667,5.756,25.556,35.978,38.256,244,A17437-109,67.37,244,A17437,0.988075889,0.130607791,0.797025005,1.780485153,2.889939395,0.042798656,3.683741816,0.145016313,0.0417931,0.046807075,3.031945848,0.096832118,1.56604326,0.292661016,0.030238649,0.040321195,0.146345928,0.087587356,0.11433591,0.145016313,0.06130072,0.074569598,0.022904153,0.181924638,1.533025801,0.092771816,0.03901559,0.159309461,0.244686668,0.269953307,0.121688334,1.647907718,1.099759225,-0.025279325,0.968946075,0.196102349,0.018014027,0.181924638,0.244156081,0.861210296,0.613275263,0.963568129,0.746700006,0.947861553,0.861210296,0.110103576,0.056033896,8.72503592,0.984326381,42.01417885,-93.78817613
28,26,20-A-209,LD02-4485,2,A,Burkey,2020,2020_A_Burkey,2510.889,18.222,184.444,352,3.167,18.222,5.978,27.556,35.089,39.722,244,LD02_4485,75.59,244,LD02_4485,0.972972605,0.135926493,0.845053121,2.260162261,3.784620555,0.02570788,4.58317749,0.135454987,0.034768445,0.039812511,4.129316746,0.101637196,1.541642291,0.231770174,0.029471084,0.03504444,0.172868061,0.090080314,0.109622818,0.135454987,0.063638188,0.038782366,0.022510376,0.173830244,1.527558458,0.070591703,0.03832617,0.156878659,0.215093823,0.238064242,0.090663598,1.548075246,1.104974652,-0.124026793,0.982580003,0.171154055,0.021347848,0.173830244,0.208591689,0.925331105,0.651748923,0.976991255,0.761408442,0.951231587,0.925331105,0.091607372,0.046803497,6.71081396,0.993176636,42.01527525,-93.78861868
28,103,21-B-315,A17433-123,0,B,Burkey,2021,2021_B_Burkey,2600.94,20.96,167.18,335.25,3.42,17.18,5.72,24.21,39.77,36.03,244,A17433-123,52.3,244,A17433,0.989917641,0.227756577,0.80058218,2.960714422,5.596881438,0.0469969,5.988424063,0.230116089,0.027200781,0.060140862,3.576083933,0.177303043,1.869478601,0.24515352,0.032195359,0.061538517,0.196233403,0.122993718,0.181720329,0.230116089,0.102235845,0.084586955,0.0388398,0.2317414,1.814320692,0.089050847,0.037988978,0.227279238,0.329516426,0.345004359,0.138640193,1.982921696,1.126287542,-0.237560117,0.999904717,0.215857034,0.01478165,0.2317414,0.309490159,0.844019966,0.51647778,0.929060489,0.62586281,0.895626868,0.844019966,0.0689661,0.034604083,8.033862,0.983540562,-93.78793332,42.01183156
49,29,20-B-211,A16352-107,0,B,CAD,2020,2020_B_CAD,2614.667,15.667,148.444,266.222,2.733,9.556,6.489,24.633,35.8,35.956,244,A16352-107,42.93,244,A16352,0.98047448,0.591355431,0.796145212,1.723900746,4.344321853,0.2180157,4.619153281,0.312765912,0.067071062,0.337721294,21.67907512,0.433862266,2.866919928,0.799441548,0.036112497,-0.030162858,0.274011423,0.227469757,0.344500558,0.312765912,0.228203134,-0.008734591,0.038630087,0.400271706,2.228590419,0.116780113,0.051559691,0.376910597,0.406567532,0.433681559,0.026947506,2.370223418,1.140771277,-0.036480844,0.890598341,0.444889557,0.02818015,0.400271706,0.397814274,1.017623112,0.430092764,1.104028999,0.523500863,1.080175199,1.017623112,0.172228798,0.091632238,28.35437,0.910322199,-93.78826107,42.01237035
22,23,21-B-212,A17437-14,0,B,Burkey,2021,2021_B_Burkey,2884.73,22.7,185.82,406.9,4.21,25.82,5.66,27.71,32.53,39.76,244,A17437-14,77.62,244,A17437,1.011435948,0.529644111,0.776399426,2.12657868,5.482493477,0.138563,5.365093353,0.358918541,0.070241184,0.248174205,5.786688956,0.396678665,2.303378386,0.676043844,0.045262456,0.01385029,0.276187077,0.202190755,0.350022389,0.358918541,0.209374951,0.107469827,0.014482452,0.412760747,2.376941104,0.132891872,0.041237407,0.390736256,0.489339145,0.510806485,0.098068356,2.91649366,1.137612021,-0.160031875,0.942320608,0.433780145,-0.00443495,0.412760747,0.473840337,0.805918275,0.355813719,1.005969839,0.471758564,0.982682498,0.805918275,0.165863153,0.087863826,23.695562,0.940225229,-93.78919094,42.01256009
10,62,21-B-302,SA13-1385,0,B,Burkey,2021,2021_B_Burkey,3230.4,24.24,196.47,502.41,4.79,26.27,5.74,28.97,31.16,39.87,244,SA13_1385,76.41,244,SA13_1385,1.022270458,0.912305725,0.80342423,3.527341006,13.02405888,0.1424204,12.70583587,0.415909335,0.056756288,0.26199105,143.6167142,0.644479056,3.109447599,0.532542996,0.066963504,-0.047336236,0.372164821,0.294912718,0.45777821,0.415909335,0.313258913,-0.088700165,0.036799521,0.492852936,2.772904843,0.101326156,0.042037536,0.491863952,0.526371327,0.52053137,0.01593453,3.22271732,1.163875894,-0.29439653,0.895701092,0.420915303,0.0156352,0.492852936,0.522495734,1.194667357,0.361440649,1.241575742,0.41251982,1.192486665,1.194667357,0.127839657,0.072583573,18.898398,0.857254621,42.04609209,-93.73915485
45,39,21-A-212Y,A18102-83,0,A,Marsden_East,2021,2021_A_Marsden_East,3645.73,29.21,213.43,659.92,5.17,27.75,5.97,30.75,26.43,42.63,244,A18102-83,37.8,244,A18102,0.962821702,0.967892111,0.77185519,3.782237322,14.09284171,0.1206425,14.27197124,0.420311115,0.051772951,0.258391745,-23.14727226,0.676080927,2.786657538,0.50326692,0.041785186,-0.105236789,0.332279453,0.257069042,0.508996652,0.420311115,0.326121057,-0.103806041,0.013877597,0.494183725,2.718960737,0.110639959,0.047997479,0.527973269,0.519537297,0.533252337,-0.025007,3.162654019,1.107661417,-0.276981189,0.889296042,0.40891965,0.00229795,0.494183725,0.51572721,1.231659765,0.353029873,1.323056423,0.408142188,1.289999783,1.231659765,0.11887048,0.068221008,18.630746,0.90996614,42.00962886,-93.7792671
66,52,20-A-308,A17433-80,0,A,Burkey,2020,2020_A_Burkey,3787.833,27.833,196.333,581.667,4.933,35.667,6.1,27.15,31.317,38.35,244,A17433-80,59.3,244,A17433,0.988999627,0.131344268,0.81251593,2.181998438,3.360744882,0.0348173,4.616636943,0.125493992,0.029137678,0.040791981,4.201667652,0.105936805,1.772595059,0.217968624,0.03083242,0.025310891,0.135277481,0.081802412,0.105987343,0.125493992,0.061625083,0.025523374,0.038579831,0.158663386,1.445915795,0.070999327,0.033900623,0.144534654,0.1972021,0.214439209,0.069635278,1.491287036,1.08551187,-0.1027413,0.968013664,0.157381589,0.02342805,0.158663386,0.193559971,0.95022371,0.665853273,0.992082463,0.776997492,0.967055229,0.95022371,0.078687258,0.040072539,6.618384,0.975527505,42.00990366,-93.7777978
35,119,21-A-313,A18110-155,0,A,Marsden_East,2021,2021_A_Marsden_East,4998.01,28.38,195.97,496.48,6.08,24.88,7.49,28.16,24.17,48.86,244,A18110-155,85.2,244,A18110,0.982977955,0.361220444,0.787908384,2.55577994,5.188494152,0.0784113,5.773560765,0.255270668,0.033705526,0.124367833,6.315398643,0.266248704,2.70093906,0.363584412,0.038860336,0.031891638,0.193760902,0.14813361,0.244107595,0.255270668,0.152980398,0.041639796,0.043690871,0.282063656,1.912339595,0.096279587,0.045836223,0.280583336,0.349065221,0.364634106,0.086997896,2.072504441,1.109617462,-0.190734855,0.937107181,0.270967702,0.02191915,0.282063656,0.332426639,0.920049528,0.490979659,1.002589029,0.593281872,0.974788648,0.920049528,0.087210317,0.044824259,12.633936,0.978178216,42.01471395,-93.78692498
7,42,20-A-301,A17437-94,0,A,Burkey,2020,2020_A_Burkey,1905.444,16.333,155.778,282.111,2.478,18.667,5.778,25.856,35.311,38.389,245,A17437-94,72.13,245,A17437,0.991848125,0.178276938,0.806260208,1.935064032,3.338956112,0.052942985,3.959522108,0.174967516,0.038395215,0.066277307,3.353493198,0.135735417,1.95049881,0.301496576,0.030813353,0.033301,0.169294708,0.09641482,0.146822212,0.174967516,0.0818431,0.074262299,0.022372355,0.200830822,1.625792215,0.087556725,0.03477874,0.188735381,0.264084061,0.291625437,0.111920703,1.717701703,1.093819591,-0.064667693,0.969167722,0.212657633,0.011561765,0.200830822,0.264556326,0.861742706,0.580753143,0.955863218,0.702174718,0.937862962,0.861742706,0.100304439,0.050806567,9.56891992,0.999642912,42.01417888,-93.78810251
27,26,20-A-209,A17112-113,0,A,Burkey,2020,2020_A_Burkey,2456,18,180.778,350.778,3.1,17.111,5.978,27.611,35.556,39.622,245,A17112-113,85.85,245,A17112,0.984508223,0.105384529,0.832483674,2.214152707,3.565053378,0.028827955,4.469707736,0.124934163,0.032209067,0.028369209,3.967538354,0.085615859,1.281751497,0.201198357,0.027244165,0.035370458,0.154580794,0.086498999,0.09333408,0.124934163,0.050054766,0.025818536,0.039723642,0.156234078,1.475538739,0.052363176,0.026221079,0.140734641,0.199577668,0.222513577,0.088007606,1.49868091,1.11133575,-0.115497823,0.993984886,0.155102001,0.018695759,0.156234078,0.192147702,0.949662566,0.702749242,0.964083641,0.777881823,0.943764872,0.949662566,0.085066284,0.043155941,5.58514976,1.044277161,42.01527529,-93.78854506
50,29,20-B-211,A16354-123,0,B,CAD,2020,2020_B_CAD,2584.167,16,150.167,267,2.75,9.667,6.65,24.567,35.7,35.917,245,A16354-123,42.92,245,A16354,0.988818269,0.539494255,0.802702246,1.833339348,4.479383739,0.1995247,4.703593775,0.301636811,0.064400779,0.285653519,17.87668976,0.384070245,2.901081514,0.733727388,0.038317491,-0.006072294,0.275538458,0.2159683,0.317376903,0.301636811,0.212441613,0.002397734,0.050123543,0.386298395,2.205836512,0.119211752,0.05790568,0.358705152,0.401134257,0.434004137,0.041732023,2.339646695,1.136209801,-0.063562972,0.891831225,0.422981022,0.03662965,0.386298395,0.388996656,0.995216003,0.434607991,1.069865956,0.536526919,1.055979527,0.995216003,0.164057519,0.08691042,25.147528,0.931128432,-93.78790674,42.01181255
29,103,21-B-315,A17434-169,0,B,Burkey,2021,2021_B_Burkey,2764.76,20.5,167.33,360.77,3.45,15.94,5.89,23.52,40.43,36.04,245,A17434-169,43.09,245,A17434,0.980146065,0.214508248,0.774693846,1.985594428,3.419897444,0.0522724,4.35676234,0.18945619,0.038006624,0.081960823,3.805078034,0.180420967,1.989308077,0.329533404,0.032066059,0.024707826,0.152106836,0.104033869,0.164089203,0.18945619,0.096864958,0.082475997,0.016656391,0.218194035,1.664033814,0.109538449,0.036267137,0.200518673,0.27501499,0.306308838,0.088571082,1.758677729,1.100302871,-0.086700146,0.977367226,0.226773154,0.00654095,0.218194035,0.279012698,0.847616027,0.55975452,0.991330312,0.68144066,0.959259347,0.847616027,0.099850815,0.050922505,11.025086,0.958574657,-93.78823449,42.01235134
23,23,21-B-212,LG12-18131,0,B,Burkey,2021,2021_B_Burkey,3046.02,23.27,191.28,411.47,4.41,27.68,5.73,28.76,30.62,40.62,245,LG12_18131,63.05,245,LG12_18131,1.008516997,0.529988499,0.744575503,1.616804241,4.196423759,0.1422418,4.466718068,0.348684083,0.105698807,0.302570671,7.04017967,0.403609327,2.156927837,0.856319244,0.043202284,-0.017704157,0.248220839,0.177392369,0.356517505,0.348684083,0.209482572,0.113336577,0.007047385,0.425497382,2.268522571,0.158311928,0.041627812,0.386546079,0.475677333,0.499249065,0.07983521,2.814445048,1.100651453,-0.060281375,0.915312485,0.479621811,-0.00349035,0.425497382,0.463327881,0.796401952,0.355644536,1.06914176,0.48292697,1.044789924,0.796401952,0.24502153,0.132761596,31.014086,0.902061042,-93.78921752,42.01257911
9,62,21-B-302,A17101-57,0,B,Burkey,2021,2021_B_Burkey,3253.72,24.46,196.96,501.81,4.79,27.6,5.77,28.28,31.67,40.06,245,A17101-57,82.61,245,A17101,0.93526971,1.140764216,0.805290512,3.205319599,13.50947953,0.1795696,12.05978218,0.470456317,0.077297518,0.393399958,-17.2804201,0.749252198,3.004054309,0.728533092,0.049765042,-0.090087627,0.4012226,0.300685739,0.520653842,0.470456317,0.363212307,-0.091994323,0.020819935,0.577021357,3.22127492,0.120452281,0.031254776,0.558431856,0.5851712,0.574033743,0.007518474,3.821266029,1.196439785,-0.270395232,0.89689924,0.524286286,0.015542,0.577021357,0.562719668,1.2026294,0.30622083,1.266551899,0.360122009,1.275933052,1.2026294,0.164365124,0.095841399,25.526254,0.928340205,42.04603716,-93.73915486
46,39,21-A-212Y,A18117-118,0,A,Marsden_East,2021,2021_A_Marsden_East,3649.91,29.23,213.22,652.37,5.12,28.7,5.93,30.46,27.49,42.13,245,A18117-118,66.4,245,A18117,1.06741443,1.475218989,0.779919358,2.983484433,17.47962866,0.2006896,17.9971279,0.526820743,0.078149705,0.50584981,-23.97748358,0.971859587,3.229923836,0.770697468,0.049820835,-0.200058238,0.41286146,0.318118978,0.660631474,0.526820743,0.424496699,-0.125833436,0.053699296,0.651465069,3.555055242,0.187093899,0.062567228,0.674333298,0.658497137,0.652493083,-0.021769599,4.856466273,1.146242673,-0.2306316,0.880610245,0.568552032,-0.003863,0.651465069,0.656125599,1.2878935,0.240858692,1.633286056,0.309911467,1.568894108,1.2878935,0.16240745,0.100417701,28.836876,0.869718715,42.00965631,-93.77926711
65,52,20-A-308,A17433-60,0,A,Burkey,2020,2020_A_Burkey,3791,27.833,195.333,584.167,4.867,35,6.2,24.25,31.217,34.617,245,A17433-60,51.24,245,A17433,0.976845694,0.088023161,0.813434043,2.649973003,4.038697677,0.0139323,5.401801017,0.11030085,0.019727467,0.018064273,4.075940579,0.071511011,1.011024897,0.135839688,0.016437535,0.027217594,0.125599716,0.06894031,0.079614111,0.11030085,0.042156219,-0.005958017,0.025279072,0.129488947,1.396414144,0.036006674,0.025040391,0.120550695,0.161246808,0.184772109,0.054313048,1.384491669,1.091008554,-0.181065101,1.017123754,0.119788619,0.0181379,0.129488947,0.16697519,1.011987455,0.730734102,0.983873283,0.801313581,0.950419699,1.011987455,0.053373183,0.026882501,3.795638,1.076121524,42.00993111,-93.77779781
36,119,21-A-313,A18106-140,0,A,Marsden_East,2021,2021_A_Marsden_East,5153.93,29.06,194.49,487.44,6.35,24.89,7.6,28.38,23.99,49.08,245,A18106-140,73.7,245,A18106,0.97123881,0.361469795,0.701142703,2.080715631,4.359370801,0.061915,5.604094292,0.250086564,0.061751685,0.140386395,10.34590901,0.27743395,1.548209802,0.4780842,0.03602234,-0.028071722,0.16104848,0.132517611,0.27910534,0.250086564,0.153069836,0.022124534,0.039236426,0.30904576,1.823292352,0.118418591,0.049913227,0.298089679,0.346784649,0.371382357,0.052641103,2.061777402,1.061785746,-0.122716354,0.936663973,0.304403045,0.0148439,0.30904576,0.33505072,0.956708732,0.473922704,1.103212622,0.599889206,1.075163704,0.956708732,0.154859978,0.082772567,17.60708,0.96932214,42.01471392,-93.7869986
6,42,20-A-301,A17101-220,0,A,Burkey,2020,2020_A_Burkey,1889,16.111,156.333,276.667,2.489,19.333,5.744,26.022,34.667,38.511,246,A17101-220,91.98,246,A17101,0.972971453,0.150965656,0.807010022,1.922945492,3.225778409,0.053839394,3.918943211,0.16374796,0.038824739,0.053411178,3.313813214,0.128295532,1.666600312,0.293206714,0.033149258,0.034343413,0.161796348,0.100688159,0.131089737,0.16374796,0.070185061,0.067670863,0.027705897,0.19420922,1.612991296,0.088737879,0.038587053,0.175845233,0.252576697,0.279031038,0.108427612,1.675859839,1.110915729,-0.061615026,0.928961116,0.205603217,0.015878271,0.19420922,0.249526956,0.873236472,0.601634925,0.954104724,0.718585183,0.932290391,0.873236472,0.101662486,0.051561924,8.99329666,0.945557529,42.01417891,-93.78802889
26,26,20-A-209,A17112-138,0,A,Burkey,2020,2020_A_Burkey,2393.222,17.778,176.111,344.444,3.044,16.889,5.989,27.489,35.856,39.489,246,A17112-138,80.69,246,A17112,0.982810213,0.094216635,0.829574723,2.049236482,3.269294287,0.031528794,4.108115663,0.126788401,0.024748114,0.024576537,3.048480511,0.073827435,1.446408712,0.202087714,0.03014338,0.044025435,0.145790398,0.087174436,0.090370883,0.126788401,0.044988963,0.064804622,0.036736692,0.155419894,1.511379195,0.080049051,0.033779012,0.144684101,0.214480568,0.240154246,0.113650309,1.546085963,1.121110845,-0.082963522,1.02314784,0.160281909,0.019662689,0.155419894,0.213813172,0.878278849,0.66879899,0.946718996,0.774956148,0.927027052,0.878278849,0.066286176,0.033119064,5.11216624,1.02797817,42.01527532,-93.78847144
50,30,20-B-211,LD11-2170,0,B,CAD,2020,2020_B_CAD,2562.667,16,148,267.5,2.733,9.667,6.65,24.667,35.7,36.183,246,LD11_2170,56.91,246,LD11_2170,0.959158306,0.268657141,0.798673171,1.63464027,3.062553416,0.1294417,3.507763081,0.207441785,0.049249242,0.136102391,6.489001567,0.204931166,2.260347751,0.472048584,0.031647386,0.033505602,0.194694761,0.160932308,0.193156764,0.207441785,0.118421218,0.043498649,0.05073525,0.250581516,1.770757819,0.089533084,0.038797139,0.232163361,0.285184843,0.319989087,0.073102639,1.797926123,1.10038567,0.013057851,0.900773057,0.283741297,0.05203,0.250581516,0.275767919,0.916629219,0.546901485,0.986925896,0.656394556,0.972948223,0.916629219,0.129224828,0.066191975,15.763424,0.957243217,-93.78788016,42.01179353
30,103,21-B-315,LD07-3395bf,8,B,Burkey,2021,2021_B_Burkey,2918.18,20.65,169.87,405.85,3.66,14.09,6.12,24.3,38.93,36.78,246,LD07_3395bf,70.74,246,LD07_3395bf,0.973671368,0.309592794,0.795888282,2.11897772,4.017292106,0.0842335,4.494844173,0.25313755,0.043152711,0.127038262,3.259765473,0.229221307,2.036719272,0.387699132,0.033061696,0.040639403,0.183569374,0.128112049,0.217043467,0.25313755,0.134046484,0.130558318,-0.009559912,0.264281046,1.870165843,0.132988093,0.037658075,0.247799317,0.343531247,0.380031344,0.124533619,2.046603499,1.104106499,-0.126249823,0.969665934,0.275198151,0.0074432,0.264281046,0.352394572,0.769037447,0.455858606,0.950392148,0.595993992,0.919530243,0.769037447,0.109203129,0.055541876,13.993,0.953508431,-93.78820791,42.01233232
8,62,21-B-302,A17103-41,0,B,Burkey,2021,2021_B_Burkey,3288.95,24.77,197.99,498.91,4.68,29.46,5.78,27.64,32.25,40.12,246,A17103-41,66.09,246,A17103,0.969923118,1.404833838,0.753288605,1.764682015,11.51154711,0.2639232,12.95519012,0.529269613,0.162900053,0.673434672,-45.78860155,0.972780371,2.705629116,1.2227586,0.071242061,-0.253359135,0.41094789,0.307415256,0.679051551,0.529269613,0.412599823,-0.080343649,0.014842592,0.737979003,3.663303767,0.24404037,0.066817397,0.695659489,0.703155309,0.689697728,-0.007263806,5.737529962,1.126074513,-0.138394016,0.807520969,0.730644482,-0.00555535,0.737979003,0.706887057,1.174725373,0.209799741,1.793823835,0.307813863,1.792736981,1.174725373,0.298293152,0.197662626,44.881394,0.790019135,-93.78924411,42.01259812
24,23,21-B-212,A17431-5,0,B,Burkey,2021,2021_B_Burkey,3291.81,24.23,193,432.11,4.58,28.5,5.81,28.74,30.13,41.12,246,A17431-5,63.51,246,A17431,0.980119031,0.384794052,0.783550733,2.225259651,5.014410321,0.0952663,4.988324326,0.304873473,0.054888088,0.159758256,4.855982242,0.295218754,2.218858652,0.499935444,0.036050123,0.039808732,0.243375832,0.164237907,0.267050607,0.304873473,0.161353158,0.10324304,0.005750129,0.333940414,2.130805145,0.108808802,0.03204436,0.309342748,0.415410991,0.439259766,0.119628429,2.421206984,1.129644671,-0.166708007,0.944546621,0.345326348,0.00101225,0.333940414,0.397433119,0.812837179,0.419430915,0.957685661,0.532715655,0.933744391,0.812837179,0.133256212,0.068832789,17.30747,0.933833009,42.04598223,-93.73915486
47,39,21-A-212Y,A18104-131,0,A,Marsden_East,2021,2021_A_Marsden_East,3720.49,29.34,211.58,651.5,5.21,26.5,5.93,29.94,28.7,41.85,246,A18104-131,71.9,246,A18104,1.014478877,1.509229055,0.7714611,2.618604032,16.52998321,0.2300317,16.67573723,0.550488205,0.086133804,0.586851736,-54.21061463,0.991243796,3.163325875,0.902163132,0.058079741,-0.199659551,0.415566701,0.310119987,0.676265118,0.550488205,0.43007425,-0.093166152,0.052859263,0.684165551,3.958226687,0.219639247,0.073242042,0.694166218,0.695089786,0.696714623,-0.009330709,5.55930798,1.151469908,-0.219577321,0.815892194,0.627044457,-0.00650785,0.684165551,0.698202517,1.205475683,0.199690312,1.644726072,0.289916294,1.604912746,1.205475683,0.177011215,0.109187164,33.285528,0.822946845,42.00968376,-93.77926712
64,52,20-A-308,IA2102,4,A,Burkey,2020,2020_A_Burkey,3806.333,27.333,194,590.5,4.767,32.667,6.45,23.867,31.433,34.6,246,IA2102,45.56,246,IA2102,0.975455479,0.066105047,0.772834344,2.508913253,3.66264936,0.0238551,4.996528948,0.105345877,0.024685687,0.011174785,4.228953086,0.063963775,1.308047004,0.160276116,0.022664746,0.036076748,0.106034767,0.07690686,0.074448291,0.105345877,0.031995008,0.002439522,0.025360526,0.136872865,1.424878266,0.060682615,0.031660215,0.121038835,0.174883064,0.189089508,0.077578744,1.42389886,1.089341391,-0.152623513,0.960172016,0.130011205,0.020818,0.136872865,0.169829671,0.99513283,0.699524633,0.963230831,0.809388393,0.956223135,0.99513283,0.066445789,0.033666285,4.244494,0.953301596,42.00995856,-93.77779782
37,119,21-A-313,A18113-178,0,A,Marsden_East,2021,2021_A_Marsden_East,5281.79,29.76,194.38,481.05,6.52,24.9,7.66,28.78,22.65,49.47,246,A18113-178,54.6,246,A18113,0.96790272,0.345617823,0.769326733,2.930126792,5.936332606,0.0614302,6.785510944,0.253905531,0.041729192,0.102599317,8.734460219,0.260662777,1.838973656,0.33359526,0.032562468,0.012566288,0.2071749,0.14383377,0.243472801,0.253905531,0.147346179,0.03030027,0.051931327,0.285303757,1.887378006,0.095465508,0.036719792,0.279264936,0.347346476,0.361722112,0.074190493,2.064413088,1.094652946,-0.233635584,1.029188862,0.259621511,0.0170921,0.285303757,0.321402397,0.941181672,0.496543623,1.01709379,0.595016491,0.98941829,0.941181672,0.103808246,0.05437536,11.588658,1.026356907,42.01471389,-93.78707222
5,42,20-A-301,A17101-186,0,A,Burkey,2020,2020_A_Burkey,1953.444,16.222,158.333,272.333,2.578,20.333,5.711,26.3,34.378,38.622,247,A17101-186,82.73,247,A17101,0.975958566,0.126465044,0.816268212,1.992547583,3.172824877,0.03596992,3.988975678,0.147354708,0.035627419,0.040101503,3.176283805,0.104896309,1.589872693,0.232725429,0.028706065,0.037763422,0.152555291,0.080500871,0.109750027,0.147354708,0.05947196,0.06755536,0.020937913,0.168215802,1.510539758,0.079963843,0.038478083,0.152054816,0.229298503,0.254574739,0.115011206,1.595038426,1.102653858,-0.074294841,0.98574602,0.175348288,0.017975112,0.168215802,0.221326026,0.873439144,0.636097064,0.946122965,0.7431401,0.925592276,0.873439144,0.093255756,0.047049892,7.01915872,1.029642134,42.01417894,-93.78795527
